ZCTA5CE,year,job_count,job_accessibility
90221,2021,15803,615481.0315492102
90221,2022,16521,656209.0506885429
90221,2023,16224,666208.2236629494
90222,2015,3461,696418.5688602912
90222,2016,3973,722651.682105006
90222,2017,4192,718320.4621156836
90222,2018,4650,728646.7387519388
90222,2019,4546,736509.1666412192
90222,2020,4760,688957.9485684362
90222,2021,5131,687824.3299300778
90222,2022,5325,736497.6506842128
90222,2023,5274,747265.1710838722
90230,2015,52795,836052.1493978302
90230,2016,65389,877182.7615568899
90230,2017,44076,865359.035186629
90230,2018,39328,882702.7400090159
90230,2019,40056,915709.2943650058
90230,2020,37053,849562.9964870359
90230,2021,38269,857171.1537165963
90230,2022,38429,933293.9823000727
90230,2023,48006,943773.932092742
90232,2015,25406,880285.8652835292
90232,2016,28111,921193.5367739068
90232,2017,28190,913502.2362661434
90232,2018,29364,932885.3478375857
90232,2019,34545,972192.2317052473
90232,2020,25347,900761.6792763197
90232,2021,30296,912273.8024010283
90232,2022,39142,994575.4339951654
90232,2023,40895,1003330.1977441536
90240,2015,4497,645346.1449554441
90240,2016,5201,670721.6619899869
90240,2017,5517,669916.7327836808
90240,2018,5775,676039.9520700152
90240,2019,5934,682025.3635654
90240,2020,5258,636871.6692313391
90240,2021,5849,635444.6271502397
90240,2022,6207,677512.9286476148
90240,2023,7104,684153.8806700936
90241,2015,19004,643503.4193862707
90241,2016,23484,669596.5522883247
90241,2017,24463,668294.5424328002
90241,2018,25999,674768.8883102213
90241,2019,26247,680547.6980086281
90241,2020,24587,635973.9594214587
90241,2021,24063,634562.0999677443
90241,2022,25188,676437.3979654904
90241,2023,24901,683646.8636172729
90242,2015,13655,630563.1376025042
90242,2016,15049,656070.058420425
90242,2017,15737,654461.7854707872
90242,2018,15698,660839.4910762963
90242,2019,15592,666102.6190404678
90242,2020,15235,622906.9774763183
90242,2021,14798,621425.128235401
90242,2022,15221,662079.016383284
90242,2023,15879,670142.6261614598
90245,2015,67552,639841.8080843093
90245,2016,68591,666849.0047432396
90245,2017,65806,660421.1473594448
90245,2018,71287,677822.5381249209
90245,2019,73825,693439.2848915587
90245,2020,71618,646837.6641057887
90245,2021,70364,642291.3240566272
90245,2022,74549,695876.4923318145
90245,2023,77761,706084.7506499502
90247,2015,12737,669284.3702817969
90247,2016,12379,692241.8456601098
90247,2017,12890,687681.1629498343
90247,2018,12759,700172.9426831243
90247,2019,12891,708631.4326524173
90247,2020,12077,662014.5509524506
90247,2021,12421,660565.4894507272
90247,2022,12512,709209.3818768684
90247,2023,12025,720003.0386520494
90248,2015,38637,640226.5777865927
90248,2016,38059,661395.371361611
90248,2017,37276,657578.0275975049
90248,2018,36695,669067.2488702617
90248,2019,36232,675639.2397981461
90248,2020,36055,631372.2055037857
90248,2021,37492,629978.8666833886
90248,2022,39384,674826.3807976405
90248,2023,38680,685115.2802613268
90249,2015,10944,684040.2282764724
90249,2016,11816,708500.9016469691
90249,2017,11746,703379.3230344998
90249,2018,11675,717010.0895903152
90249,2019,10998,727442.087969094
90249,2020,10457,679337.2156909301
90249,2021,10713,677785.9047546407
90249,2022,10813,729600.760382138
90249,2023,10688,741068.6736738484
90250,2015,24855,695056.7910065266
90250,2016,26745,721969.4954026728
90250,2017,27089,715662.6330730494
90250,2018,28448,731340.0158364347
90250,2019,28336,745118.3809151927
90250,2020,26744,695517.5683366116
90250,2021,27390,693175.9769664106
90250,2022,30367,748947.8470996309
90250,2023,31730,761223.6698563092
90254,2015,6993,495751.6019731331
90254,2016,7147,513395.41875214095
90254,2017,7876,510107.44730934256
90254,2018,7430,522522.2545298826
90254,2019,7437,530957.5249634343
90254,2020,6292,494568.12092279666
90254,2021,6540,491601.63056034513
90254,2022,8203,531405.9470848703
90254,2023,7771,538923.757994401
90255,2015,15326,834596.0659729596
90255,2016,14642,867541.8798363534
90255,2017,14247,861952.8879460781
90255,2018,14697,873377.9843574278
90255,2019,15216,884985.2659361209
90255,2020,15105,825651.2053633464
90255,2021,15684,824272.9225312754
90255,2022,16699,885970.1831097773
90255,2023,17863,898282.6769408669
90260,2015,5688,631034.4794691312
90260,2016,5516,653383.37286145
90260,2017,5976,648497.8853685374
90260,2018,6073,662831.0892999009
90260,2019,6270,673061.2424275184
90260,2020,5633,628292.8449324628
90260,2021,5202,625694.2779960654
90260,2022,5589,674434.2435220608
90260,2023,5933,685117.1886554939
